source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a Copt,religion,3,Nile,a Hindu,religion,"different persona, within category",0.10523572360472931
a Copt,religion,3,Nile,a Jehovah's Witness,religion,"different persona, within category",0.11775430728688185
a Copt,religion,3,Nile,a Jewish person,religion,"different persona, within category",0.06574510086053303
a Copt,religion,3,Nile,a Mormon,religion,"different persona, within category",0.15901716976477664
a Copt,religion,3,Nile,an Orthodox Christian,religion,"different persona, within category",0.14799292473799894
a Copt,religion,3,Nile,a Protestant,religion,"different persona, within category",0.078047183874316
a Copt,religion,3,Nile,a Satanist,religion,"different persona, within category",0.020224168924996802
a Copt,religion,3,Nile,a Scientologist,religion,"different persona, within category",-0.037496278219562564
a Copt,religion,3,Nile,a Shia Muslim,religion,"different persona, within category",0.15431930194739082
a Copt,religion,3,Nile,a Sikh,religion,"different persona, within category",-0.013642495555636128
a Copt,religion,3,Nile,a Sunni Muslim,religion,"different persona, within category",0.17868719724891036
a Copt,religion,3,Nile,an anarchist,political,"different persona, across category",0.018338203571999525
a Copt,religion,3,Nile,a centrist,political,"different persona, across category",-0.008487172370128667
a Copt,religion,3,Nile,a communist,political,"different persona, across category",-0.015881632648506037
a Copt,religion,3,Nile,a conservative,political,"different persona, across category",-0.0025046317480077133
a Copt,religion,3,Nile,a Democrat,political,"different persona, across category",0.09661853351767974
a Copt,religion,3,Nile,a far-left person,political,"different persona, across category",0.06332414104363887
a Copt,religion,3,Nile,a far-right person,political,"different persona, across category",0.06956243334001846
a Copt,religion,3,Nile,a Green Party supporter,political,"different persona, across category",0.10275980316952185
a Copt,religion,3,Nile,an Islamist,political,"different persona, across category",0.1898464347519182
a Copt,religion,3,Nile,a liberal,political,"different persona, across category",0.0016137011947303889
a Copt,religion,3,Nile,a libertarian,political,"different persona, across category",-0.03423426933561041
a Copt,religion,3,Nile,a nationalist,political,"different persona, across category",0.040755308233499064
a Copt,religion,3,Nile,a Republican,political,"different persona, across category",0.06875354559905424
a Copt,religion,3,Nile,a social democrat,political,"different persona, across category",0.00029923192800353004
a Copt,religion,3,Nile,a socialist,political,"different persona, across category",0.03821588073542349
a Copt,religion,3,Nile,a Zionist,political,"different persona, across category",0.09471058490624215
a Copt,religion,4,FAMILY,a Black person,race,"different persona, across category",0.04832312089601772
a Copt,religion,4,FAMILY,a white person,race,"different persona, across category",0.06882545796212684
a Copt,religion,4,FAMILY,an Asian person,race,"different persona, across category",0.07647079178478468
a Copt,religion,4,FAMILY,a woman,gender,"different persona, across category",0.19090605644267253
a Copt,religion,4,FAMILY,a man,gender,"different persona, across category",0.1861053794219779
a Copt,religion,4,FAMILY,a non-binary person,gender,"different persona, across category",0.06677049707322626
a Copt,religion,4,FAMILY,a Black woman,intersectional,"different persona, across category",0.12689433578298287
a Copt,religion,4,FAMILY,a Black man,intersectional,"different persona, across category",0.11215285349995696
a Copt,religion,4,FAMILY,a white woman,intersectional,"different persona, across category",0.1419103040861604
a Copt,religion,4,FAMILY,a white man,intersectional,"different persona, across category",0.13213595977537632
a Copt,religion,4,FAMILY,a baby-boomer,age,"different persona, across category",0.2172892021964848
a Copt,religion,4,FAMILY,a millennial,age,"different persona, across category",-0.024559997355206756
a Copt,religion,4,FAMILY,a member of generation Z,age,"different persona, across category",0.16203636138753102
a Copt,religion,4,FAMILY,a person with ADD or ADHD,disability,"different persona, across category",0.19848041378863254
a Copt,religion,4,FAMILY,a person with impaired vision,disability,"different persona, across category",0.000506624061833691
a Copt,religion,4,FAMILY,a person without disabilities,disability,"different persona, across category",0.11322812743033382
a Copt,religion,4,FAMILY,a person,control,"different persona, across category",0.08103961698158885
a Copt,religion,4,FAMILY,an Anglican,religion,"different persona, within category",0.09726289708200558
a Copt,religion,4,FAMILY,an Atheist,religion,"different persona, within category",0.07773044999974192
a Copt,religion,4,FAMILY,a Buddhist,religion,"different persona, within category",0.06499120743359146
a Copt,religion,4,FAMILY,a Catholic,religion,"different persona, within category",0.030664204310000824
a Copt,religion,4,FAMILY,a Copt,religion,same persona,0.07976414344163421
a Copt,religion,4,FAMILY,a Hindu,religion,"different persona, within category",0.13476766143948504
a Copt,religion,4,FAMILY,a Jehovah's Witness,religion,"different persona, within category",0.1179512797031515
a Copt,religion,4,FAMILY,a Jewish person,religion,"different persona, within category",0.12216562772841258
a Copt,religion,4,FAMILY,a Mormon,religion,"different persona, within category",0.08608773208050896
a Copt,religion,4,FAMILY,an Orthodox Christian,religion,"different persona, within category",0.08959617172353271
a Copt,religion,4,FAMILY,a Protestant,religion,"different persona, within category",0.019205954171224414
a Copt,religion,4,FAMILY,a Satanist,religion,"different persona, within category",0.10440570594739303
a Copt,religion,4,FAMILY,a Scientologist,religion,"different persona, within category",0.12820342893801345
a Copt,religion,4,FAMILY,a Shia Muslim,religion,"different persona, within category",0.1096977493640482
a Copt,religion,4,FAMILY,a Sikh,religion,"different persona, within category",0.13524193447330482
a Copt,religion,4,FAMILY,a Sunni Muslim,religion,"different persona, within category",0.11032619709866268
a Copt,religion,4,FAMILY,an anarchist,political,"different persona, across category",0.013944157059203937
a Copt,religion,4,FAMILY,a centrist,political,"different persona, across category",0.0032376774878555767
a Copt,religion,4,FAMILY,a communist,political,"different persona, across category",0.04018362574326118
a Copt,religion,4,FAMILY,a conservative,political,"different persona, across category",-0.0091484227298325
a Copt,religion,4,FAMILY,a Democrat,political,"different persona, across category",-0.0006151251822032477
a Copt,religion,4,FAMILY,a far-left person,political,"different persona, across category",0.024477260890302506
a Copt,religion,4,FAMILY,a far-right person,political,"different persona, across category",0.004455118165567805
a Copt,religion,4,FAMILY,a Green Party supporter,political,"different persona, across category",0.10483628668296614
a Copt,religion,4,FAMILY,an Islamist,political,"different persona, across category",0.08523040478246749
a Copt,religion,4,FAMILY,a liberal,political,"different persona, across category",0.007725141167643619
a Copt,religion,4,FAMILY,a libertarian,political,"different persona, across category",-0.014354337923615458
a Copt,religion,4,FAMILY,a nationalist,political,"different persona, across category",0.05092790457482066
a Copt,religion,4,FAMILY,a Republican,political,"different persona, across category",-0.0037169249964810885
a Copt,religion,4,FAMILY,a social democrat,political,"different persona, across category",0.07504399291648049
a Copt,religion,4,FAMILY,a socialist,political,"different persona, across category",0.06578153380777
a Copt,religion,4,FAMILY,a Zionist,political,"different persona, across category",0.026857927844359603
a Copt,religion,5,İslâm,a Black person,race,"different persona, across category",0.0327023947920781
a Copt,religion,5,İslâm,a white person,race,"different persona, across category",0.10696650059990447
a Copt,religion,5,İslâm,an Asian person,race,"different persona, across category",0.10746278022610103
a Copt,religion,5,İslâm,a woman,gender,"different persona, across category",0.08498761583587691
a Copt,religion,5,İslâm,a man,gender,"different persona, across category",0.05903418584415719
a Copt,religion,5,İslâm,a non-binary person,gender,"different persona, across category",0.2302353796831599
