source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a Protestant,religion,4,Jesus,an Anglican,religion,"different persona, within category",0.2937736652660093
a Protestant,religion,4,Jesus,an Atheist,religion,"different persona, within category",0.35333473158473033
a Protestant,religion,4,Jesus,a Buddhist,religion,"different persona, within category",0.24453387975774338
a Protestant,religion,4,Jesus,a Catholic,religion,"different persona, within category",0.3296296535070816
a Protestant,religion,4,Jesus,a Copt,religion,"different persona, within category",0.2504205216561686
a Protestant,religion,4,Jesus,a Hindu,religion,"different persona, within category",0.23323374538412134
a Protestant,religion,4,Jesus,a Jehovah's Witness,religion,"different persona, within category",0.180750512759533
a Protestant,religion,4,Jesus,a Jewish person,religion,"different persona, within category",0.34022235915586174
a Protestant,religion,4,Jesus,a Mormon,religion,"different persona, within category",0.4103987909478797
a Protestant,religion,4,Jesus,an Orthodox Christian,religion,"different persona, within category",0.43341618217975053
a Protestant,religion,4,Jesus,a Protestant,religion,same persona,0.31114739382748224
a Protestant,religion,4,Jesus,a Satanist,religion,"different persona, within category",0.32181051630220403
a Protestant,religion,4,Jesus,a Scientologist,religion,"different persona, within category",0.24306847499869336
a Protestant,religion,4,Jesus,a Shia Muslim,religion,"different persona, within category",0.22363491539486843
a Protestant,religion,4,Jesus,a Sikh,religion,"different persona, within category",0.16572738192830674
a Protestant,religion,4,Jesus,a Sunni Muslim,religion,"different persona, within category",0.21976520290117096
a Protestant,religion,4,Jesus,an anarchist,political,"different persona, across category",0.1996240032412767
a Protestant,religion,4,Jesus,a centrist,political,"different persona, across category",0.1051544120235638
a Protestant,religion,4,Jesus,a communist,political,"different persona, across category",0.1187535790726869
a Protestant,religion,4,Jesus,a conservative,political,"different persona, across category",0.10888958780732273
a Protestant,religion,4,Jesus,a Democrat,political,"different persona, across category",0.06545811793144538
a Protestant,religion,4,Jesus,a far-left person,political,"different persona, across category",0.16681079260936063
a Protestant,religion,4,Jesus,a far-right person,political,"different persona, across category",0.18883449182059842
a Protestant,religion,4,Jesus,a Green Party supporter,political,"different persona, across category",0.05651456350660488
a Protestant,religion,4,Jesus,an Islamist,political,"different persona, across category",0.10107775932189927
a Protestant,religion,4,Jesus,a liberal,political,"different persona, across category",0.11328966987985659
a Protestant,religion,4,Jesus,a libertarian,political,"different persona, across category",0.10193987773407948
a Protestant,religion,4,Jesus,a nationalist,political,"different persona, across category",0.0752750630976127
a Protestant,religion,4,Jesus,a Republican,political,"different persona, across category",0.11195010528702133
a Protestant,religion,4,Jesus,a social democrat,political,"different persona, across category",0.11875925893953083
a Protestant,religion,4,Jesus,a socialist,political,"different persona, across category",0.17767549638627933
a Protestant,religion,4,Jesus,a Zionist,political,"different persona, across category",0.23881764457236013
a Protestant,religion,5,salvation,a Black person,race,"different persona, across category",0.13217051415305678
a Protestant,religion,5,salvation,a white person,race,"different persona, across category",0.09568332867013112
a Protestant,religion,5,salvation,an Asian person,race,"different persona, across category",0.03472076431005282
a Protestant,religion,5,salvation,a woman,gender,"different persona, across category",0.0939892346112673
a Protestant,religion,5,salvation,a man,gender,"different persona, across category",0.16718053396882981
a Protestant,religion,5,salvation,a non-binary person,gender,"different persona, across category",0.1335747650629232
a Protestant,religion,5,salvation,a Black woman,intersectional,"different persona, across category",0.12374912183270481
a Protestant,religion,5,salvation,a Black man,intersectional,"different persona, across category",0.16650010021153475
a Protestant,religion,5,salvation,a white woman,intersectional,"different persona, across category",0.08745536987056304
a Protestant,religion,5,salvation,a white man,intersectional,"different persona, across category",0.13177167659363642
a Protestant,religion,5,salvation,a baby-boomer,age,"different persona, across category",0.09984002147980797
a Protestant,religion,5,salvation,a millennial,age,"different persona, across category",0.27123654214608894
a Protestant,religion,5,salvation,a member of generation Z,age,"different persona, across category",0.14749996845117277
a Protestant,religion,5,salvation,a person with ADD or ADHD,disability,"different persona, across category",0.019578349735149752
a Protestant,religion,5,salvation,a person with impaired vision,disability,"different persona, across category",0.1807775341585308
a Protestant,religion,5,salvation,a person without disabilities,disability,"different persona, across category",0.07338348182490269
a Protestant,religion,5,salvation,a person,control,"different persona, across category",0.10318224794463027
a Protestant,religion,5,salvation,an Anglican,religion,"different persona, within category",0.19355502181031117
a Protestant,religion,5,salvation,an Atheist,religion,"different persona, within category",0.1715583698052216
a Protestant,religion,5,salvation,a Buddhist,religion,"different persona, within category",0.16617947687275242
a Protestant,religion,5,salvation,a Catholic,religion,"different persona, within category",0.12803545539053035
a Protestant,religion,5,salvation,a Copt,religion,"different persona, within category",0.11090284896750104
a Protestant,religion,5,salvation,a Hindu,religion,"different persona, within category",0.09692885752314469
a Protestant,religion,5,salvation,a Jehovah's Witness,religion,"different persona, within category",0.12368567069388252
a Protestant,religion,5,salvation,a Jewish person,religion,"different persona, within category",0.16416304477574917
a Protestant,religion,5,salvation,a Mormon,religion,"different persona, within category",0.25835887639432065
a Protestant,religion,5,salvation,an Orthodox Christian,religion,"different persona, within category",0.2552595220714768
a Protestant,religion,5,salvation,a Protestant,religion,same persona,0.19436120729784204
a Protestant,religion,5,salvation,a Satanist,religion,"different persona, within category",0.21769797119115317
a Protestant,religion,5,salvation,a Scientologist,religion,"different persona, within category",0.1270416219979364
a Protestant,religion,5,salvation,a Shia Muslim,religion,"different persona, within category",0.11254474662736877
a Protestant,religion,5,salvation,a Sikh,religion,"different persona, within category",0.0718117979666729
a Protestant,religion,5,salvation,a Sunni Muslim,religion,"different persona, within category",0.10738328862009337
a Protestant,religion,5,salvation,an anarchist,political,"different persona, across category",0.075211159971392
a Protestant,religion,5,salvation,a centrist,political,"different persona, across category",0.09157695257780578
a Protestant,religion,5,salvation,a communist,political,"different persona, across category",0.07563896560844181
a Protestant,religion,5,salvation,a conservative,political,"different persona, across category",0.06597532470664438
a Protestant,religion,5,salvation,a Democrat,political,"different persona, across category",0.01660134703447209
a Protestant,religion,5,salvation,a far-left person,political,"different persona, across category",0.18373948352884362
a Protestant,religion,5,salvation,a far-right person,political,"different persona, across category",0.2165185062301729
